,kind,etag,id,publishedAt,channelId,title,description,thumbnails,channelTitle,tags,categoryId,liveBroadcastContent,localized,defaultAudioLanguage,defaultLanguage,duration,dimension,definition,caption,licensedContent,contentRating,projection,viewCount,likeCount,favoriteCount,commentCount
33,youtube#video,JKs48K1G0p1_KQzeA-Bl0K9SwNE,JmKNoFeZP4Y,2020-04-11T04:30:00Z,UCCq9w9rG51vZxWPxLNB04mQ,[EBS 수학의 답] 이차방정식 - 13. 근의 공식의 유도 과정,"중학 수학은 어렵고 답답하다? 그 고민, EBS 수학의 답으로 시~원하게 타파! 
① 중학 수학의 기본 개념, 빈출 유형, 증명의 해답! 
② 수학을 잘하고 싶은 모든 학생들에게 최고의 샘들이 ‘콕 짚어주는’ 성적 향상의 절대 비법! ③ 짧다! 꼭 필요한 것만 있다! EBS 수학 족집게 짤강 
④ 필요할 때 찾아보고! 한꺼번에 몰아보고! EBS 수학의 답으로 수학 실력 완성! 
자신있습니다! 안 보면 나만 손해! 지금 바로 클릭★


더 많은 ★수학의 답★이 궁금하다면? ▶ http://bit.ly/2m390sK
EBS 중학과 함께 언제 어디서나 열공! ▶ https://mid.ebs.co.kr/
EBS 교재로 내 공부실력을 UP↑ UP↑ ▶ http://bit.ly/2m432rz

#손석민 #수학잘하는법 #수학_고민_해결책_EBS_수학의답","{'default': {'url': 'https://i.ytimg.com/vi/JmKNoFeZP4Y/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/JmKNoFeZP4Y/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/JmKNoFeZP4Y/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/JmKNoFeZP4Y/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/JmKNoFeZP4Y/maxresdefault.jpg', 'width': 1280, 'height': 720}}",EBS Learning,"['EBS', 'EBS learning', 'EBS 교육', '수능', '시험', '수학의답', '중학수학', '이지연', '손석민', '짤강', '수학공부법', '수학잘하는법', '내신완성', '중간고사', '기말고사', '수학개념', '개념정리', '빈출유형', '유형정리', '수답중3', '475']",27,none,"{'title': '[EBS 수학의 답] 이차방정식 - 13. 근의 공식의 유도 과정', 'description': '중학 수학은 어렵고 답답하다? 그 고민, EBS 수학의 답으로 시~원하게 타파! \n① 중학 수학의 기본 개념, 빈출 유형, 증명의 해답! \n② 수학을 잘하고 싶은 모든 학생들에게 최고의 샘들이 ‘콕 짚어주는’ 성적 향상의 절대 비법! ③ 짧다! 꼭 필요한 것만 있다! EBS 수학 족집게 짤강 \n④ 필요할 때 찾아보고! 한꺼번에 몰아보고! EBS 수학의 답으로 수학 실력 완성! \n자신있습니다! 안 보면 나만 손해! 지금 바로 클릭★\n\n\n더 많은 ★수학의 답★이 궁금하다면? ▶ http://bit.ly/2m390sK\nEBS 중학과 함께 언제 어디서나 열공! ▶ https://mid.ebs.co.kr/\nEBS 교재로 내 공부실력을 UP↑ UP↑ ▶ http://bit.ly/2m432rz\n\n#손석민 #수학잘하는법 #수학_고민_해결책_EBS_수학의답'}",ko,,PT6M5S,2d,hd,false,True,{},rectangular,32333,360,0,33
34,youtube#video,bF1PB27OY5XJ2lFZZzzLUSH1vrs,qSJqALuM6w4,2020-04-17T12:30:22Z,UCudGH0bl44LtLfbj-YdTxvA,중3-1수학 [25강] 이차방정식의 근의 공식,"중3-1수학 [25강] 이차방정식의 근의 공식

이 강의는 교재에 구애받지 않는 강의입니다.
강의를 듣고 본인이 가지고 있는 교재로 해당범위의 문제를 꼭 풀어보세요. 

재생목록을 누르면 학년별 순서대로 강의를 들을 수 있습니다.
비지니스 관련 문의: nanjyeda@naver.com","{'default': {'url': 'https://i.ytimg.com/vi/qSJqALuM6w4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qSJqALuM6w4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qSJqALuM6w4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/qSJqALuM6w4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/qSJqALuM6w4/maxresdefault.jpg', 'width': 1280, 'height': 720}}",수학 맛집,"['온라인개학', '코로나', '개학연기', '코로나개학연기', '최소공배수', '최대공약수', '최대공약수의활용', '최소공배수의활용', '중1수학', '중1-1수학', '중2수학', '중3수학', '소인수', '소인수분해', '거듭제곱', '최대공약수구하기', '최소공배수구하기', '정수와유리수', '유리수', '정수', '수학인강', '수박씨닷컴', '중등수학', '무리수와 실수', '무리수', '실수', '은지영선생님', '제곱근', '루트', '근호', '무료인강', '중3-1수학', '중3-1', '제곱근의성질', '제곱근의뜻과표현', '은쌤', '주예지', '주예지선생님', '현우진', '현우진선생님', '이지영', '이지영선생님', '강성태', '공신', '강성태공신', '빡공시대', '수학공부', '집중력', '집중력높이는방법', '수학노트', '수학공부법', '수학잘하는방법', '엠베스트', '근의공식', '이차방정식', '이차방정식의 근의공식', '이차함수']",22,none,"{'title': '중3-1수학 [25강] 이차방정식의 근의 공식', 'description': '중3-1수학 [25강] 이차방정식의 근의 공식\n\n이 강의는 교재에 구애받지 않는 강의입니다.\n강의를 듣고 본인이 가지고 있는 교재로 해당범위의 문제를 꼭 풀어보세요. \n\n재생목록을 누르면 학년별 순서대로 강의를 들을 수 있습니다.\n비지니스 관련 문의: nanjyeda@naver.com'}",,,PT12M34S,2d,hd,false,True,{},rectangular,77286,1078,0,95
35,youtube#video,PC3YjITthjnefFkmuSMF6AxmhN0,KzXwe7DNp1o,2020-04-16T12:12:02Z,UCnJ-GLzfJdWjs04eQoxfY7g,조조쌤 중3 수학 근의공식 증명! 근의공식 원리에 대해서 배워봅시다!,"조조쌤 중3 수학 근의공식 증명! 근의공식 원리에 대해서 배워봅시다!
---------------------------------------------------------------------------------------------------------------
조조쌤에게 직접배우는 온라인 수업을 진행하고있습니다.
자세한 사항은 [네이버 카페: 조조쌤] 수학 에서 확인하실수있습니다.
감사합니다.","{'default': {'url': 'https://i.ytimg.com/vi/KzXwe7DNp1o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KzXwe7DNp1o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KzXwe7DNp1o/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/KzXwe7DNp1o/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/KzXwe7DNp1o/maxresdefault.jpg', 'width': 1280, 'height': 720}}",조조쌤수학,"['근의공식', '중3수학', '수학중간고사', '조조쌤수학']",27,none,"{'title': '조조쌤 중3 수학 근의공식 증명! 근의공식 원리에 대해서 배워봅시다!', 'description': '조조쌤 중3 수학 근의공식 증명! 근의공식 원리에 대해서 배워봅시다!\n---------------------------------------------------------------------------------------------------------------\n조조쌤에게 직접배우는 온라인 수업을 진행하고있습니다.\n자세한 사항은 [네이버 카페: 조조쌤] 수학 에서 확인하실수있습니다.\n감사합니다.'}",,,PT19M50S,2d,hd,false,True,{},rectangular,31543,376,0,64
36,youtube#video,Vg9JHrFGE2Y1iHCUm3Pgu5gKYLM,3LQYGZjOUoA,2021-02-23T12:44:39Z,UC-q5a4co7ZF7HyP_2Z5-Fkg,수학3-2-7. 이차방정식 근의 공식,https://mathjk.tistory.com,"{'default': {'url': 'https://i.ytimg.com/vi/3LQYGZjOUoA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3LQYGZjOUoA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3LQYGZjOUoA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/3LQYGZjOUoA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/3LQYGZjOUoA/maxresdefault.jpg', 'width': 1280, 'height': 720}}",수악중독중학수학,"['중학수학', '수악중독']",22,none,"{'title': '수학3-2-7. 이차방정식 근의 공식', 'description': 'https://mathjk.tistory.com'}",,,PT18M18S,2d,hd,false,True,{},rectangular,10897,104,0,24
37,youtube#video,OoK-Mbngj0UNQlEXRePEh4kJcT8,M0FVcWXYbVY,2020-04-22T00:00:09Z,UCCq9w9rG51vZxWPxLNB04mQ,[EBS 수학의 답] 연이차방정식 - 16. 근의 개수에 따른 미지수의 값의 범위,"중학 수학은 어렵고 답답하다? 그 고민, EBS 수학의 답으로 시~원하게 타파! 
① 중학 수학의 기본 개념, 빈출 유형, 증명의 해답! 
② 수학을 잘하고 싶은 모든 학생들에게 최고의 샘들이 ‘콕 짚어주는’ 성적 향상의 절대 비법! ③ 짧다! 꼭 필요한 것만 있다! EBS 수학 족집게 짤강 
④ 필요할 때 찾아보고! 한꺼번에 몰아보고! EBS 수학의 답으로 수학 실력 완성! 
자신있습니다! 안 보면 나만 손해! 지금 바로 클릭★


더 많은 ★수학의 답★이 궁금하다면? ▶ http://bit.ly/2m390sK
EBS 중학과 함께 언제 어디서나 열공! ▶ https://mid.ebs.co.kr/
EBS 교재로 내 공부실력을 UP↑ UP↑ ▶ http://bit.ly/2m432rz

#손석민 #수학잘하는법 #수학_고민_해결책_EBS_수학의답","{'default': {'url': 'https://i.ytimg.com/vi/M0FVcWXYbVY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/M0FVcWXYbVY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/M0FVcWXYbVY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/M0FVcWXYbVY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/M0FVcWXYbVY/maxresdefault.jpg', 'width': 1280, 'height': 720}}",EBS Learning,"['EBS', 'EBS learning', 'EBS 교육', '수능', '시험', '수학의답', '중학수학', '이지연', '손석민', '짤강', '수학공부법', '수학잘하는법', '내신완성', '중간고사', '기말고사', '수학개념', '개념정리', '빈출유형', '유형정리', '수답중3']",27,none,"{'title': '[EBS 수학의 답] 연이차방정식 - 16. 근의 개수에 따른 미지수의 값의 범위', 'description': '중학 수학은 어렵고 답답하다? 그 고민, EBS 수학의 답으로 시~원하게 타파! \n① 중학 수학의 기본 개념, 빈출 유형, 증명의 해답! \n② 수학을 잘하고 싶은 모든 학생들에게 최고의 샘들이 ‘콕 짚어주는’ 성적 향상의 절대 비법! ③ 짧다! 꼭 필요한 것만 있다! EBS 수학 족집게 짤강 \n④ 필요할 때 찾아보고! 한꺼번에 몰아보고! EBS 수학의 답으로 수학 실력 완성! \n자신있습니다! 안 보면 나만 손해! 지금 바로 클릭★\n\n\n더 많은 ★수학의 답★이 궁금하다면? ▶ http://bit.ly/2m390sK\nEBS 중학과 함께 언제 어디서나 열공! ▶ https://mid.ebs.co.kr/\nEBS 교재로 내 공부실력을 UP↑ UP↑ ▶ http://bit.ly/2m432rz\n\n#손석민 #수학잘하는법 #수학_고민_해결책_EBS_수학의답'}",ko,,PT6M36S,2d,hd,false,True,{},rectangular,6690,58,0,1
38,youtube#video,kpPTOr9gvbiE9dMgXOhZhNUFYyc,YgxPOG42Z8w,2023-02-20T14:59:15Z,UClCODN4NM_hMsKOg86k3CUw,"이차방정식 근의 공식 말고, 창의적인 풀이 방법 / 근과 계수와의 관계, 두 근의 평균을 활용한 이차방정식 풀이 방법","근과 계수와의 관계, 두 군의 평균을 활용한 이차방정식의 풀이 방법을 소개합니다. 

#이차방정식  #근의공식  #창의수학","{'default': {'url': 'https://i.ytimg.com/vi/YgxPOG42Z8w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/YgxPOG42Z8w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/YgxPOG42Z8w/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/YgxPOG42Z8w/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/YgxPOG42Z8w/maxresdefault.jpg', 'width': 1280, 'height': 720}}",해바라기 중학수학,"['근의공식', '근과계수', '이차방정식', '중3수학']",27,none,"{'title': '이차방정식 근의 공식 말고, 창의적인 풀이 방법 / 근과 계수와의 관계, 두 근의 평균을 활용한 이차방정식 풀이 방법', 'description': '근과 계수와의 관계, 두 군의 평균을 활용한 이차방정식의 풀이 방법을 소개합니다. \n\n#이차방정식  #근의공식  #창의수학'}",zxx,,PT14M8S,2d,hd,false,True,{},rectangular,1610,38,0,4
39,youtube#video,x-0TlO6i3OYpysiR-29r0M6r0yU,Ca0lFg2MGSc,2020-04-08T04:30:01Z,UCCq9w9rG51vZxWPxLNB04mQ,[EBS 수학의 답] 이차방정식 - 12. 완전제곱식을 이용한 이차방정식의 풀이,"중학 수학은 어렵고 답답하다? 그 고민, EBS 수학의 답으로 시~원하게 타파! 
① 중학 수학의 기본 개념, 빈출 유형, 증명의 해답! 
② 수학을 잘하고 싶은 모든 학생들에게 최고의 샘들이 ‘콕 짚어주는’ 성적 향상의 절대 비법! ③ 짧다! 꼭 필요한 것만 있다! EBS 수학 족집게 짤강 
④ 필요할 때 찾아보고! 한꺼번에 몰아보고! EBS 수학의 답으로 수학 실력 완성! 
자신있습니다! 안 보면 나만 손해! 지금 바로 클릭★


더 많은 ★수학의 답★이 궁금하다면? ▶ http://bit.ly/2m390sK
EBS 중학과 함께 언제 어디서나 열공! ▶ https://mid.ebs.co.kr/
EBS 교재로 내 공부실력을 UP↑ UP↑ ▶ http://bit.ly/2m432rz

#손석민 #수학잘하는법 #수학_고민_해결책_EBS_수학의답","{'default': {'url': 'https://i.ytimg.com/vi/Ca0lFg2MGSc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ca0lFg2MGSc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ca0lFg2MGSc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Ca0lFg2MGSc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Ca0lFg2MGSc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",EBS Learning,"['EBS', 'EBS learning', 'EBS 교육', '수능', '시험', '수학의답', '중학수학', '이지연', '손석민', '짤강', '수학공부법', '수학잘하는법', '내신완성', '중간고사', '기말고사', '수학개념', '개념정리', '빈출유형', '유형정리', '수답중3', '474']",27,none,"{'title': '[EBS 수학의 답] 이차방정식 - 12. 완전제곱식을 이용한 이차방정식의 풀이', 'description': '중학 수학은 어렵고 답답하다? 그 고민, EBS 수학의 답으로 시~원하게 타파! \n① 중학 수학의 기본 개념, 빈출 유형, 증명의 해답! \n② 수학을 잘하고 싶은 모든 학생들에게 최고의 샘들이 ‘콕 짚어주는’ 성적 향상의 절대 비법! ③ 짧다! 꼭 필요한 것만 있다! EBS 수학 족집게 짤강 \n④ 필요할 때 찾아보고! 한꺼번에 몰아보고! EBS 수학의 답으로 수학 실력 완성! \n자신있습니다! 안 보면 나만 손해! 지금 바로 클릭★\n\n\n더 많은 ★수학의 답★이 궁금하다면? ▶ http://bit.ly/2m390sK\nEBS 중학과 함께 언제 어디서나 열공! ▶ https://mid.ebs.co.kr/\nEBS 교재로 내 공부실력을 UP↑ UP↑ ▶ http://bit.ly/2m432rz\n\n#손석민 #수학잘하는법 #수학_고민_해결책_EBS_수학의답'}",ko,,PT6M29S,2d,hd,false,True,{},rectangular,21198,204,0,10
40,youtube#video,ussanzGcRA2rX9hw4ddm_jxDFpM,gfFxh6OHjVk,2023-01-26T13:20:55Z,UCzTnh_qLBRZyE22wje9zCxw,근의 공식 외울 필요 없다! 이차방정식 이 영상 하나면 다 끝남 | 생각루트,"근의 공식이 없어도 문제 충분히 풀 수 있습니다. 
이 영상을 보시고 공식에 의존하지 말고 문제를 풀어보세요!

서울대 출신 공학 박사가 알려주는 ""공식이 아닌 대화""로 배워가는 수학 공부법,
창쌤과 함께 공부하고 싶다면 구독하기를 눌러주세요!

#근의공식 #인수분해 #수학공부법","{'default': {'url': 'https://i.ytimg.com/vi/gfFxh6OHjVk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gfFxh6OHjVk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gfFxh6OHjVk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/gfFxh6OHjVk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/gfFxh6OHjVk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",생각루트 Root Thinkers,"['수학', '공부법', '수학 공부법', '수학 문제집 추천', '수학 잘하는법', '취업준비', '취업 면접', '취업', '서울대작전', '공부할때 듣는 음악', '공부자극', '공부 잘하는 법', '공부 같이 해요', '공부계획', 'Mathematics', 'yt:cc=on', '근의 공식', 'EBS learning', 'EBS 교육', '수능', '시험', '수학의답', '중학수학', '짤강', '수학공부법', '수학잘하는법', '내신완성', '중간고사', '기말고사', '수학개념', '개념정리', '유형정리', 'how to study', 'how to study math', 'how to study well', 'root formula', 'exam', 'middle school math', 'math study method', 'final exam', 'math concept']",22,none,"{'title': '근의 공식 외울 필요 없다! 이차방정식 이 영상 하나면 다 끝남 | 생각루트', 'description': '근의 공식이 없어도 문제 충분히 풀 수 있습니다. \n이 영상을 보시고 공식에 의존하지 말고 문제를 풀어보세요!\n\n서울대 출신 공학 박사가 알려주는 ""공식이 아닌 대화""로 배워가는 수학 공부법,\n창쌤과 함께 공부하고 싶다면 구독하기를 눌러주세요!\n\n#근의공식 #인수분해 #수학공부법'}",ko,,PT2M17S,2d,hd,true,True,{},rectangular,1952,68,0,11
41,youtube#video,CTk2X_jOC6Ku7lmK79KVo0BLyh0,Aj7sBCuMKaQ,2020-04-20T09:39:58Z,UCudGH0bl44LtLfbj-YdTxvA,중3-1수학 [26강]  근의공식 유도과정,"중3-1수학 [26강]  근의공식 유도과정

이 강의는 교재에 구애받지 않는 강의입니다.
강의를 듣고 본인이 가지고 있는 교재로 해당범위의 문제를 꼭 풀어보세요. 

재생목록을 누르면 학년별 순서대로 강의를 들을 수 있습니다.

비지니스 관련 문의: nanjyeda@naver.com","{'default': {'url': 'https://i.ytimg.com/vi/Aj7sBCuMKaQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Aj7sBCuMKaQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Aj7sBCuMKaQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Aj7sBCuMKaQ/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Aj7sBCuMKaQ/maxresdefault.jpg', 'width': 1280, 'height': 720}}",수학 맛집,"['온라인개학', '코로나', '개학연기', '코로나개학연기', '중3수학', '무리수와 실수', '무리수', '실수', '은지영선생님', '제곱근', '루트', '근호', '유리수', '수학인강', '무료인강', '중등수학', '중3-1수학', '중3-1', '제곱근의성질', '제곱근의뜻과표현', '은쌤', '주예지', '주예지선생님', '현우진', '현우진선생님', '이지영', '이지영선생님', '강성태', '공신', '강성태공신', '빡공시대', '수학공부', '집중력', '집중력높이는방법', '수학노트', '수학공부법', '수학잘하는방법', '엠베스트', '근의공식', '근의공식유도과정', '이차방정식', '제곱근을 이용한 이차방정식의 풀이']",22,none,"{'title': '중3-1수학 [26강]  근의공식 유도과정', 'description': '중3-1수학 [26강]  근의공식 유도과정\n\n이 강의는 교재에 구애받지 않는 강의입니다.\n강의를 듣고 본인이 가지고 있는 교재로 해당범위의 문제를 꼭 풀어보세요. \n\n재생목록을 누르면 학년별 순서대로 강의를 들을 수 있습니다.\n\n비지니스 관련 문의: nanjyeda@naver.com'}",,,PT7M34S,2d,hd,false,True,{},rectangular,36593,604,0,58
42,youtube#video,OaNHNwLe33uezl38tMvhIJ9sTXk,DDZ8vvoQC7g,2020-03-13T06:58:10Z,UCudGH0bl44LtLfbj-YdTxvA,중3-1수학 [21강] 이차방정식과 그 해,"더 많은 강의는
https://www.airklass.com/search?q=%EC%9D%80%EC%A7%80%EC%98%81
에서 수강 가능합니다. 

이 강의는 교재에 구애받지 않는 강의입니다.
강의를 듣고 본인이 가지고 있는 교재로 해당범위의 문제를 꼭 풀어보세요. 

비지니스 관련 문의: nanjyeda@naver.com","{'default': {'url': 'https://i.ytimg.com/vi/DDZ8vvoQC7g/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DDZ8vvoQC7g/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DDZ8vvoQC7g/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/DDZ8vvoQC7g/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/DDZ8vvoQC7g/maxresdefault.jpg', 'width': 1280, 'height': 720}}",수학 맛집,"['중3수학', '이차방정식', '이차방정식의해', '이차방정식의근', '코로나개학연기', '코로나', '중등수학', '무리수와 실수', '무리수', '실수', '은지영선생님', '제곱근', '루트', '근호', '유리수', '수학인강', '무료인강', '중3-1수학', '중3-1', '제곱근의성질', '제곱근의뜻과표현', '은쌤', '주예지', '주예지선생님', '현우진', '현우진선생님', '이지영', '이지영선생님', '강성태', '공신', '강성태공신', '빡공시대', '수학공부', '집중력', '집중력높이는방법', '수학노트', '수학공부법', '수학잘하는방법', '엠베스트']",22,none,"{'title': '중3-1수학 [21강] 이차방정식과 그 해', 'description': '더 많은 강의는\nhttps://www.airklass.com/search?q=%EC%9D%80%EC%A7%80%EC%98%81\n에서 수강 가능합니다. \n\n이 강의는 교재에 구애받지 않는 강의입니다.\n강의를 듣고 본인이 가지고 있는 교재로 해당범위의 문제를 꼭 풀어보세요. \n\n비지니스 관련 문의: nanjyeda@naver.com'}",,,PT16M35S,2d,hd,false,True,{},rectangular,132324,1601,0,92
43,youtube#video,9rfO4GTKtnEFz1QFsXedIwgPtvM,yAvzPstGXVk,2022-03-02T10:00:21Z,UCiCp-DYmp1zujXxrMnzxWmA,근의 공식 절대 외우지 마세요!,"가장 쓸모없는데, 가장 유명한 공식이 있습니다. 바로 중학교 때 일괄적으로 암기하게 되는 '근의 공식'인데요! 왜 이 공식을 절대 외우지 말라고 하는걸까요?

#수학 #근의공식 #중학수학 #고등수학 #이차방정식 #이차함수 #수포자","{'default': {'url': 'https://i.ytimg.com/vi/yAvzPstGXVk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yAvzPstGXVk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yAvzPstGXVk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/yAvzPstGXVk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/yAvzPstGXVk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",바보의수학,,22,none,"{'title': '근의 공식 절대 외우지 마세요!', 'description': ""가장 쓸모없는데, 가장 유명한 공식이 있습니다. 바로 중학교 때 일괄적으로 암기하게 되는 '근의 공식'인데요! 왜 이 공식을 절대 외우지 말라고 하는걸까요?\n\n#수학 #근의공식 #중학수학 #고등수학 #이차방정식 #이차함수 #수포자""}",,,PT2M36S,2d,hd,false,False,{},rectangular,337,5,0,1
44,youtube#video,KftmF6ejAh_hUnEvbsRu58aUdnM,Ucjz8KLBOv8,2022-05-12T02:00:04Z,UCWqHm4u7junEcXkNKy6WEgw,"중3(상) 이차방정식 part2- 근의공식, 판별식.. 이차방정식의 모든 것!!","안녕하세요. 여러분^^
쪄니쌤이 오늘 준비한 강의는 이차방정식 part2 입니다.
part1 강의에 이어 part2로 이차방정식의 모든 개념을 정리했는데요.
여러분들에게 맣은 도움이 되었으면 좋겠습니다^^

[목차]
00:00 인트로
00:25 근의공식
10:30 괄호가 있는 이차방정식
13:49 계수가 소수, 분수인 이차방정식
16:04 판별식(근의 개수)
21:23 두 근이 주어졌을 때 이차방정식 구하기
24:59 한 근이 무리수인 이차방정식

[쪄니쌤 구독하기]
https://www.youtube.com/channel/UCWqHm4u7junEcXkNKy6WEgw?sub_confirmation=1

#이차방정식 #근의공식 #판별식","{'default': {'url': 'https://i.ytimg.com/vi/Ucjz8KLBOv8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ucjz8KLBOv8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ucjz8KLBOv8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Ucjz8KLBOv8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Ucjz8KLBOv8/maxresdefault.jpg', 'width': 1280, 'height': 720}}",쪄니쌤의 수학교실,"['중등수학', '중3수학', '수학독학', '수학무료인강', '이차방정식', '근의공식', '판별식', '한근이 무리수', '근의개수', '수학중간고사', '족집게인강강사', '족집게수학인강', '쪄니쌤', '쪄니쌤의수학교실', '유튜브수학', '유튜브수학인강']",27,none,"{'title': '중3(상) 이차방정식 part2- 근의공식, 판별식.. 이차방정식의 모든 것!!', 'description': '안녕하세요. 여러분^^\n쪄니쌤이 오늘 준비한 강의는 이차방정식 part2 입니다.\npart1 강의에 이어 part2로 이차방정식의 모든 개념을 정리했는데요.\n여러분들에게 맣은 도움이 되었으면 좋겠습니다^^\n\n[목차]\n00:00 인트로\n00:25 근의공식\n10:30 괄호가 있는 이차방정식\n13:49 계수가 소수, 분수인 이차방정식\n16:04 판별식(근의 개수)\n21:23 두 근이 주어졌을 때 이차방정식 구하기\n24:59 한 근이 무리수인 이차방정식\n\n[쪄니쌤 구독하기]\nhttps://www.youtube.com/channel/UCWqHm4u7junEcXkNKy6WEgw?sub_confirmation=1\n\n#이차방정식 #근의공식 #판별식'}",ko,,PT27M43S,2d,hd,false,True,{},rectangular,2390,43,0,11
