,id,script,Formal
1663,PFHxdyefxiY,이 쓸게요의 최고 플러스비의 플러스의 제곱으로 표현할 수 있는 겁니다,1
1664,PFHxdyefxiY,그리고 뒤에 남아있는 부분을 플러스 잡으세요,1
1665,PFHxdyefxiY,여기는 삶 그러니까로 묶어 내면적인 크로 씨가 돼서 와인에 의군요,1
1666,PFHxdyefxiY,이렇게 표현되는 것을 알 수 있습니다,1
1667,PFHxdyefxiY,자기 마킹 결과가 나왔습니다,1
1668,PFHxdyefxiY,뭐 나왔습니까,1
1669,PFHxdyefxiY,플러스 시라고 하는 인수가 나오는 과정을 우리가 얻은 겁니다,1
1670,PFHxdyefxiY,이 앞에도 있고 뒤에도 있는 겁니다,1
1671,PFHxdyefxiY,그럼이 나머지가 뭐냐면요,1
1672,PFHxdyefxiY,이걸 전개 볼까요,1
1673,PFHxdyefxiY,자에 곱 제법 여기에 뭡니까에 이미니까 그 제곱비에 제곱 플러스 마이너 사회 가라고 표현할 수가 있는 겁니다,1
1674,PFHxdyefxiY,되나요,1
1675,PFHxdyefxiY,자 그리고 요거 정작에 대한 그리고 플러스 씨이 제법이 되면서 인수분해가 끝났습니다,1
1676,PFHxdyefxiY,저급 이제 없이 적어,0
1677,PFHxdyefxiY,시 그리고 앞에 데이플러스 플러스 자이긴 수반할 수 있고요,1
1678,WNC1xeM-WHs,시간에는 중근의 공식에 예상을 해보게 쓰나 이거 이차방정식이라는 것은 으레 이루어진 방정식이 차감 장식에 팬을 구하기에서 한 잔 어때요,1
1679,WNC1xeM-WHs,참 중요한 개념이 무슨 계정이 나겠어요,1
1680,WNC1xeM-WHs,의 제곱근의 기능을 하고 있죠,1
1681,WNC1xeM-WHs,그래서 즉 끈의 개념을 이용해서 돼요,1
1682,WNC1xeM-WHs,모든 이참에 씩 바꿀 수 있었죠,1
1683,WNC1xeM-WHs,특별히 이차방정식 중에서 이런 보고 있습니다,1
1684,WNC1xeM-WHs,이제 거 아이스 플러스는 그럼 이 서면시죠,1
1685,WNC1xeM-WHs,그런데 우리가 제곱근의 개념을 사용하려면 이 이차방정식을 어때요,1
1686,WNC1xeM-WHs,무슨 시계 모양을 먹어 행동했어요,1
1687,WNC1xeM-WHs,음 안전에 없이 게 허용하어에요,1
1688,WNC1xeM-WHs,쫙 그래서 제일 말자 이런 거였다,0
1689,WNC1xeM-WHs,어 채운 차에 서로 만든다 여기니까 뭐 할 게 없지마는 많은 장을 달리로 나눠져 있는지 앞면은 그래서 일단 아이리 얘기로 확인하고 그다음 할 일은 거였어요,1
1690,WNC1xeM-WHs,삼성 경한 좀 용어 그러면 쓰질 더 보면서 사회 서남부 재설양하면 포가 끊어 실선 않습니다,1
1691,WNC1xeM-WHs,이 상태에서 왼쪽을 웃으시고 남자니까 완전 조금씩 그렇죠라 면 얼마 어찌하나 여기서 이럴 때는 개수 빨라 사적 수의 밤 빨기 암 전 뭘 말이야 다양한 생각이죠,1
1692,WNC1xeM-WHs,그걸 주옥 이깟 말라 딜링이 아니고 그걸 제곱 냠냠 불러서 다 아시죠,0
1693,WNC1xeM-WHs,자면 사업장이나 오른 놈으로 쓰기로 면 이제 저변이 안될 정식으로 밖 에니 날 그래서 먹어야 되나 얘기를 엑셀 드롭 낚아 잊어버리죠,1
1694,WNC1xeM-WHs,그래서 이에 완전 주목이 되고 이것이 이런 거 같아요는 여러 개의 해상 되니까 이달 이렇게 되면 제목 그래 기능과 욕하는 거죠,1
1695,WNC1xeM-WHs,이 액수 제법 있으니까 액수 마이 아이란 녀석은 이에 제 볶음이나 왜 이러마시면 된다,0
1696,WNC1xeM-WHs,예 루트 할 수도 있는데 이 뿌리의 향상을 깨니까 제 양생이 가 안 쓸 때 두 개의 그래서 후 말할 수 있는 플러스 맛으로 쭉 다 이렇게 여기가 이제 없으면 또 간단해 저리지만 이건 서비스 줘 역사의 흐름과 이렇게 쓰면 말이야 아니잖아요,0
1697,WNC1xeM-WHs,그쳐 한 거 아닙니 카마라 씨가 인 거죠,1
1698,WNC1xeM-WHs,보화되니까풀어시각입점할플러스부팅그러면학력에이스갑은루트와하으이말라서되려나물이수도있는거죠,1
1699,WNC1xeM-WHs,얘가 될까 싶어 좀이 방법을 이용하면 모도 계시면서 팔 수 있다아 아프 그래서 또 해보겠습니다,1
1700,WNC1xeM-WHs,그러면 뭐 이으자 여기에 놀이와 해도 같은 채권자 할 일거 다로 만들어주는 것 중에는 이걸 등식이 때문에 듯이 성을 사용할 수 있죠,1
1701,WNC1xeM-WHs,그래서 양도를 일어나는 거예요,1
1702,WNC1xeM-WHs,며칠 이면들이 여기는 하고 물으며 기녀 개인적으로 보내주면 쓰지,0
1703,WNC1xeM-WHs,뭐울러쓰파악명의줘,0
1704,WNC1xeM-WHs,그래만여하네스까하고이식을반영한유스갑이똑같으니까이걸이용해서푹된다는거에요액스로마보니까하제거말랐을다른거삼상이용한다얼마에아근데뭐야,0
1705,WNC1xeM-WHs,수반에 제호 코러스 알맞고 호 바우려의 자면서 프로 설명 구엘 있죠,1
1706,WNC1xeM-WHs,그러면 개인화 내줍니다,1
1707,WNC1xeM-WHs,하고 알아서 잘 나이라 회 완전히 뭐 끓일 읽기 전 그렇죠,1
1708,WNC1xeM-WHs,그러면 마야 상의하셔서 가의 제곱근인가요,1
1709,WNC1xeM-WHs,넌 정말 쉬운 되죠,1
1710,WNC1xeM-WHs,개그래서 말랐어요,1
1711,WNC1xeM-WHs,제루티이제야그쵸뭐여길봐요,1
1712,WNC1xeM-WHs,서예 플러스 아니라고 생각해요,1
1713,WNC1xeM-WHs,그런데 이 경우는 어때요,1
1714,WNC1xeM-WHs,루트가 있는 태양이 가능한 거죠,1
1715,WNC1xeM-WHs,예수방 법요,1
1716,WNC1xeM-WHs,따라서애증이야기되며한번어떤플러스마이너스이랑바울인턴만들기줘,0
1717,WNC1xeM-WHs,이것은 개설할 수 있잖아요,1
1718,WNC1xeM-WHs,그래서 나 한 번에선 저항기를 하니까 될 것이고 넘버를 하면 이어지죠,1
1719,WNC1xeM-WHs,그래서 액셀 사또 저라는 말씀에 주더니 쓰는 왜 그렇게 끊기게 합니다,1
1720,WNC1xeM-WHs,이렇게 정술 봤어요,1
1721,WNC1xeM-WHs,없이 넌이라는 이거 답이 되는 곳 안 된다는 말에서 이렇게 그랬어요,1
1722,WNC1xeM-WHs,그러면담호드입자방정식을이렇게알게되고싶어요,1
1723,WNC1xeM-WHs,바닥 처지는 깐 근데요,1
1724,WNC1xeM-WHs,다 풀어지는구나,0
1725,WNC1xeM-WHs,그리고 아내 저이 개념을 알고 있었냐 끝나는 거죠,1
1726,WNC1xeM-WHs,이것 또한 여러 되죠,1
1727,WNC1xeM-WHs,그런데 어때요,1
1728,WNC1xeM-WHs,지금 중하다 보니까 이런 것은 그냥 어때 이렇게 않은 역시로 훈련이 덜 그런데 이 경우 보면은 이게 지금을 넣어야 할 시에 그러면 처음에 이거 입수한 미식을 죽어라 해요,1
1729,WNC1xeM-WHs,이렇게도 번 해보면 우리가 아주 가는 이 집의 세다가 이 값을 의미 사회를 누르면 해당파를 넣어주면 돼요,1
1730,WNC1xeM-WHs,액수 제보할 수 있어요,1
1731,WNC1xeM-WHs,그렇죠,1
1732,WNC1xeM-WHs,걸레 살면 된 거죠,1
1733,WNC1xeM-WHs,일단 세상을 넘어오면 육수 아예 스파링 거 어때요,1
1734,WNC1xeM-WHs,다음으로씩서현비쥬얼이걸만정하는특가블루하는거예요,1
1735,WNC1xeM-WHs,그러니까 이식을 영어 가셔야 되는데 지금 이게 와 현재 없이 금다 걸 수 있는 거죠,1
1736,WNC1xeM-WHs,자신 아 근데 가만히 보면 식을한테 쑥은 해가 되는 시기하는 거죠,1
1737,WNC1xeM-WHs,지금 먹어에서 그렇게 되는지 안 되는지 금방 알 수 있어요,1
1738,WNC1xeM-WHs,자연 써보면은 유수 분할 때 질만 배를 허공 속에서 되는 겁니다,1
1739,WNC1xeM-WHs,본존스럽고 여기 계속 다게르 숫자로 되게 마쳤는데요,1
1740,WNC1xeM-WHs,그저 왜 급개발이 팔에 약수리 있어요,1
1741,WNC1xeM-WHs,수드 있는데 이 팔에 약 수미의 사파리 줘 밀고 바로 빼내고도 되어 얘기 플러스 엄마는 좋고 같단 말이에요,1
1742,WNC1xeM-WHs,일단 년 말 그런지 걔네들 더 가요 그러니까 이좌 파리고 일이 줘야겠죠,1
1743,WNC1xeM-WHs,그러면 액수이라는 식과 액수 사람은 두 개의 차식 백수 아기 백수 말라는 얘기죠,1
1744,WNC1xeM-WHs,유 차시기 이렇게 두 개 차시기 먹을 때 요구 내가 되는 거예요,1
1745,WNC1xeM-WHs,이거로 하죠,1
1746,WNC1xeM-WHs,그림의 이의 손에 보면은 여인의 약 값을 쉽게 사라질 수 있다는 거예요,1
1747,WNC1xeM-WHs,왜 보면 어때요,1
1748,WNC1xeM-WHs,이쪽의 영원한 음악을 찾을 수 있죠,1
1749,WNC1xeM-WHs,또는 이쪽으로 정말 하는가 여기에 회의를 업장 그저 화이사의 자 그럼한테 목돈은 이것은 진다는 거죠,1
1750,WNC1xeM-WHs,요렇게완역만드는것보다예수금하는게훨씬간단한자그쵸그래서러유속을안되는것들은인수제의를해서풀뭐안된것들이방법을사용하는거안되니조금씩이기름사업지아셔야되요,1
1751,WNC1xeM-WHs,그러면 기차가 명씩 쉬울 것이고 아니면 캐서 거대 헤매고 있는 거죠,1
1752,WNC1xeM-WHs,그리고 자극해서 여러 지원을 안 할게 요기 지금 된 질문을 여러분이 그 주문을 답을 한번 써보세요,1
1753,WNC1xeM-WHs,대 재미있냐면 폰 이미 이 온 전대 곱씹고를 이용하면 모험은 온 힘을 탁월 생각되잖아요,1
1754,WNC1xeM-WHs,그러면 지금 타 벌써 있는데 이걸 다 비로소 나오고 이렇게 망고 얘는 다비드 이루어져 왔다는 거예요,1
1755,WNC1xeM-WHs,달라지죠,1
1756,WNC1xeM-WHs,이 세상 뻣뻣 해방 법을 한 데스가 다르게 나오는 이유는 뭘까 요함 생각해 보세요,1
1757,WNC1xeM-WHs,그의 신분이 됩니다,1
1758,WNC1xeM-WHs,으 또 가지 좀 더 안에 접시를 만들어서 현 정권의 게임을 좋겠어요,1
1759,WNC1xeM-WHs,그랬는데 얘기 마지막이라고 달리 아마 잡은 다시 한번 힘든 걸까요,1
1760,WNC1xeM-WHs,좀 생각해 보세요,1
1761,WNC1xeM-WHs,한 번쯤 전기하고 생각해 본다는 다음 한번 적어보세요,1
1762,WNC1xeM-WHs,아까 틀리다고 있는 거예요,1
1763,WNC1xeM-WHs,전부 달 언어 역시 고로 이렇게 붙이는데 반응하게 같은 게 다르다고 쭉 달리니 암은 이어볼까요,1
1764,WNC1xeM-WHs,이걸 갈 적어보세요,1
1765,WNC1xeM-WHs,화해한 것에서 주문하고 있는 거예요,1
1766,WNC1xeM-WHs,지금 그쳐야 합니다,1
1767,WNC1xeM-WHs,생각해 보셨어요,1
1768,WNC1xeM-WHs,우리가이처방된지을제버플러스으브러쉬있는영역으로찮아요,1
1769,WNC1xeM-WHs,씨는 한 군대 매년 알려줘 그때 생각을 다다르게 나오는 이유는 뭡니까 여기에 있는 씨라는 숫자가 다르기 때문에로 줘,0
1770,WNC1xeM-WHs,뭐 그렇죠,1
1771,WNC1xeM-WHs,회상의 생각하는 거예요,1
1772,WNC1xeM-WHs,그와는 형식을 만드는 방법은 다 똑같은 패턴 있잖아요,1
1773,WNC1xeM-WHs,단순하게 탕이잖아요,1
1774,WNC1xeM-WHs,그럼 저의니까 픽업 싶다기 닳는 주가 이렇게 간다 다르게 나오는구나,0
1775,WNC1xeM-WHs,그럼 저의가 어떻게 변해 가지 고로 갔는지 그걸 알고 싶은 거죠,1
1776,WNC1xeM-WHs,그 사람들이 추적을 있어요,1
1777,WNC1xeM-WHs,이걸 거지,0
1778,WNC1xeM-WHs,뭐 수제 가는 게 아니고 그냐 넣고 똑같이 와늘도 없이임을 만드는 거죠,1
1779,WNC1xeM-WHs,그저 아 그럼 한번 해 보시 작은 말을 씨가 어떻게 그래서 액수로 갔는지 바라보는 거예요,1
1780,WNC1xeM-WHs,최근작인 말로써 양변을 백 스 윙 제곱의 기술이로 만들어야 되니까 한번 뭐라 되니까 회의를 합니다,1
1781,WNC1xeM-WHs,필요할 해요,1
1782,WNC1xeM-WHs,아까 숫자로 서버를 실버 고향 똑같이 한 거예요,1
1783,WNC1xeM-WHs,자해 볼게요,1
1784,WNC1xeM-WHs,라푼젤보대모험플러스뭐에입은해드리겠어요,1
1785,WNC1xeM-WHs,에러 늘 혼자 알겠어요,1
1786,WNC1xeM-WHs,충분히 플러스 에이브 시 있는 일어나기도도 록 이성재 살려 예 예제복과에 이번에 픽스를 나누고 삼양 베이비 줘요 상일 월말 돌린다 맥스 대수 안에 제 모일 수가 에이브 내 이걸 많은 별을 이 분해를 보편적 부서와 나누기를 하는 거니까 그대로 파면이 입은 아기가 되죠,1
1787,WNC1xeM-WHs,이게 급한이에요 발이 필요한 게 아니 고로 관해 제목이 필요해요,1
1788,WNC1xeM-WHs,그래서 제법은 이해 보내 비버 이분의 비겁해주는 거예요,1
1789,WNC1xeM-WHs,뭐얼마야사이제로뿐에뒤제법여기에이제호본의비즈도사항이사익에복근의이제곧유대인날그러면이것을않냐고시되는거예요,1
1790,WNC1xeM-WHs,그리고이건의대법일로이건아까요거지,0
1791,WNC1xeM-WHs,오잘 그렇습니까,1
1792,WNC1xeM-WHs,그리스 분의 문장제 되는 거죠,1
1793,WNC1xeM-WHs,그리고 이것도 좀 정밀한 토말 할 수 있어요,1
1794,WNC1xeM-WHs,양양것회준비자해요,1
1795,WNC1xeM-WHs,그럼 물과 함께라면 한 사람이냐 못 되어 있죠,1
1796,WNC1xeM-WHs,그래서 여기다가 돼요,1
1797,WNC1xeM-WHs,고막이 사이이고 그리고 그런 동거하고를 고도 줍니다,1
1798,WNC1xeM-WHs,그러면 루사 재범이 뭐 후에 여기는 학생 사이의 시간 브루스의 제법 보이제 못 들게 되죠,1
1799,WNC1xeM-WHs,혼자서개와백수당이예문에예언된제목은문어가특히캉만났을때한번사회제복보내외여기는말라좌로설마껏은행가흔희개고사회의있게될게겠죠,1
1800,WNC1xeM-WHs,몇 배로 돌아와 초 항상 하잖아요,1
1801,WNC1xeM-WHs,으이거에제몸이이거아니까이에임은혜빌어이녀석은이거에너마실때이걸조금거이걸로처럼쉬운되죠,1
1802,WNC1xeM-WHs,항상 넓게 게 그럴 수수회 제고 불에 밀고 다해 주시니까 이런 개선할게요,1
1803,WNC1xeM-WHs,여러분들이할수있도록후에창차량교육자세아들로서액수다강의부네비는플러스많았어요,1
1804,WNC1xeM-WHs,루터를 밥 먹는데 딴따라 쓸 수 있죠,1
1805,WNC1xeM-WHs,조루도 사회의 개업 후 내외로 투구 뒤 개요 사이에 싶네요,1
1806,WNC1xeM-WHs,그렇죠 그런데 이 법을 하는 모습 개월 수입은 아비는 올해는 생각이 되는데 플러스분 이즘 제고 비우고 뭐냐면 어 사회의 의미가 이해 완전한 조금 되는 거야,0
1807,WNC1xeM-WHs,구내 쭉 빅 예고화 한 번 더 맥스 자랑이 이분의 비에는 그렇소 순대이건 적을 헉 위해서 차 바우터 말만 호상 되어 있죠,1
1808,WNC1xeM-WHs,그래서 아이를 이 이론에 나오는데 얘 양수 면 그대로 나오고에 날렸을 이리 나와 할게요,1
1809,WNC1xeM-WHs,그런데 여기는 양파로 말하는 걸 돼요,1
1810,WNC1xeM-WHs,이 암호를 되죠,1
1811,WNC1xeM-WHs,왜 그럴까요,1
1812,WNC1xeM-WHs,그리고 이제 분장 그대로 더 비교해 노말 쌍씩을 것 좀 생각하셔야 시킨 분의 앞에 플러스가 있잖아요,1
1813,WNC1xeM-WHs,그렇죠,1
1814,WNC1xeM-WHs,내일과 프로세스가 많아서 상당히 없는 거죠,1
1815,WNC1xeM-WHs,앞에 같은 잡았어요,1
1816,WNC1xeM-WHs,그래서 말 될 테니까 그렇죠 옆엔 왜냐하면 뜻하고 줘 액수는 넘어가면 말라니까,1
1817,WNC1xeM-WHs,분의 플러스마이너스 루주로 와 닦은 아내와의 아예가 이 기분에 해야 오르지 뭐 같으니까 하관이 쓰는 거예요,1
1818,WNC1xeM-WHs,한 번에 검사와 가요 요란 정암사 개 액수는 액수는 어때요,1
1819,WNC1xeM-WHs,얘네 정말 조스 주고 안락을 올려 필요한 기브 루스 쪽방 부제가 하면서 어서 끓이지 않아요,1
1820,WNC1xeM-WHs,흔들이 발아래 주는 동시에 된 것이게 그래서 이 공식이 바로 그 유명한 그 공식 그 절 오늘 주제는 뭐냐며 나쁜 식이에요,1
1821,WNC1xeM-WHs,그 그의 당시 국민 모두 붐이 갈고 있고 모든 이차방정식을 다 해결할 수 있는 막강한 무기가 되는 거죠,1
1822,WNC1xeM-WHs,그렇죠,1
1823,WNC1xeM-WHs,열쇠도우는차만명씩우우우은차방정식을푸는열쇠가됩니다,1
1824,WNC1xeM-WHs,그전 모든 차가 병씩 툴 가지 거 예 모든 이차방정식을 푸는 열쇠가 됩니다,1
1825,WNC1xeM-WHs,좀 어려운 라이언은 이차방정식의 일반적인 해법이라는 얘길 완전히 계속 쭉 빨리 입어보니까 막 그 유튜브에 보면 음악제 학생들이 이 끝내고 싶었고 노래를 만들어서 어려운 건지 있고요,1
1826,WNC1xeM-WHs,예잇지만약해서근데옷이그래도음식은뭐예요위착명씩제보크로스필스플러스씨는여행에서제일년이안해야되는부디제이거에서액수가험그런거나입술에덜합니다,1
1827,WNC1xeM-WHs,아 그 후에 봉시 뭐 여러분들이 거 같아서 보셔도 반드시 기억하셔야 되어있죠,1
1828,WNC1xeM-WHs,아이해를하지않고그냥영어흐름이먹고이런과정을거쳐서공식나왔다안보할수있을정도로오셨네요,1
1829,WNC1xeM-WHs,해서 뭘 볼까 그 외에 뭐 엄 씨 헬스데이 블라우스 마이 라스트 쪽에 세우고 됐죠,1
1830,WNC1xeM-WHs,오늘 그 내용 시까지 하고요,1
1831,WNC1xeM-WHs,이제이근의공식을적용해가지고닭들을더러바로갈수있다는말그죠한국의마음을좀시켜보고아무좀시켜보고얇뭐가막가정내내놓은것도조그짊어아울러쓰쉬운걸안될까요,1
1832,WNC1xeM-WHs,사업도 걸릴 것이다,0
1833,WNC1xeM-WHs,뉴스 제곱 플러스 동그름 이제 완전제 구축으로 자는데 이걸 꿈 지도 빨리빨리 쓸 수 있잖아요,1
1834,WNC1xeM-WHs,그러니까 여기서 가운 얼마야,0
1835,WNC1xeM-WHs,교수님이 저희는 삼국지에는 몸살 되는 거예요,1
1836,WNC1xeM-WHs,그러면 공시자료 오셨으니 건 쉽게 할 수 있는 좀 내공 시절 안 해 질서를 느껴지겠죠,1
1837,WNC1xeM-WHs,그저맥스는뭐이에있는는억은분의비는잎이볼만거에요,1
1838,WNC1xeM-WHs,마야 스탐 떨어서 마라도 두피 제목 우말라 스타 일화 가히 알게 되는 거죠,1
1839,WNC1xeM-WHs,그럼 여기가 만약 시민이 전 그런데 아무래도 않았어 있으니까 뭐라고 얘기를 브러시 믿게 하시고 그렇습니다,1
1840,WNC1xeM-WHs,제곱 모바일 입어 바르게 말 마십시오,1
1841,WNC1xeM-WHs,으으 넥슨은 어때요 분의 말라 말아 쥐고 계속 가 어때요,1
1842,WNC1xeM-WHs,또 간단히 해버린 그저 하나님의 거래요,1
1843,WNC1xeM-WHs,그러면 여기를 오라고 하셔 가지고 이렇게 살해 주셔야겠습니다,1
1844,WNC1xeM-WHs,이것은 인수 들어가 있는 형태로 변하는 분의 턴 올라시고 회원사는 이쁘네,0
1845,WNC1xeM-WHs,배당하셔야 돼요,1
1846,WNC1xeM-WHs,이거 닮아까요,1
1847,WNC1xeM-WHs,얘 되죠,1
1848,WNC1xeM-WHs,이건 마야 사회되는데요,1
1849,WNC1xeM-WHs,요소를되는것들에그다음회유대가안될힘들었는데옵서예아아유대어플러스여러분과짝베이얼마높고분의미오를것같아요,1
1850,WNC1xeM-WHs,코러스 많아서 툭 이제 뭐 뭐가 그리 말랐어요,1
1851,WNC1xeM-WHs,가끔 어때요,1
1852,WNC1xeM-WHs,내가 절 마시면 했고 결국 플러스 그럴 때 쓰는 이후의 코러스와 야 그 모토 임해야 보십시오,1
1853,WNC1xeM-WHs,이건 이제부터 그나 안 되니까 이게 가리게 이 튜브 리스와 유두 가지로 한번 해봤어요,1
1854,WNC1xeM-WHs,김수 이렇게 이수를 아끼는 평하고 노이즈 이영 활자 그대로 이제 완벽하게 러 적용하시기 바랍니다,1
1855,WNC1xeM-WHs,이상입니다,1
1856,XSQdJ9dPn8w,안녕하세요,1
1857,XSQdJ9dPn8w,마더 텅 고등수학 강의 우수정입니다,1
1858,XSQdJ9dPn8w,자 지금 오늘같이 공부할 건 인수분해 스텝 개념입니다,1
1859,XSQdJ9dPn8w,자 그래서 인수분해 개념 같은 경우에는 솔직히 말할게요,1
1860,XSQdJ9dPn8w,솔직히 말하면 음 시험을 공부할 때 있어서는 여기 다른 자체를 학생들이고 부를 하지는 않아요,1
1861,XSQdJ9dPn8w,왜 그러냐면 또는 여기 단어를 열심히 하고 요 뒤에 단을 공부하지 않습니다,1
1862,XSQdJ9dPn8w,얘는 뒤에 가서 여러 가지 방정식 차차 방정식이란 거의 뭐 흡사한 형태 둘 중에 한 명만 할 수 있어도 문제를 다 풀 수 있기 때문에 그렇게 공부를 많이 하진 않습니다,1
1863,XSQdJ9dPn8w,다만 앞에서도 말했다시피 이 고등수학 상의 앞부분은요,1
1864,XSQdJ9dPn8w,개념도 개념인데 개념 파트보다는 기본적인 연산에 관한 공부를 배울 때가 많아요 인수분해 연상 방법이죠,1
1865,XSQdJ9dPn8w,연산하는 거 그래서 유형 자체를 암기해야 되는 내용들이 조금 있습니다,1
1866,XSQdJ9dPn8w,유형을 외워버려야 돼 어쩔 수가 없어요,1
1867,XSQdJ9dPn8w,왜 또 왜냐면 야 가지고 장난치는 건데 그걸 어렵게 내다보니까 정형화된 구조가 있는 거고요,1
1868,XSQdJ9dPn8w,일반적으로 우리가 얘를 딱 보고 나서 생각해서 풀기에는 힘든 구조들이 있습니다,1
1869,XSQdJ9dPn8w,그래서 암기해야 되는 구조들이 있고 그 구조들이 나올 때마다 선생님이 체크를 해줄 겁니다,1
1870,XSQdJ9dPn8w,자 일단 첫 번째는 인수분해가 뭔지 알아야 될 거고요,1
1871,XSQdJ9dPn8w,우리가 인수분해를 이미 배웠어요,1
1872,XSQdJ9dPn8w,중학교 때 이미 인수분해라는 걸 배웠죠,1
1873,XSQdJ9dPn8w,예를 들어서 제곱 마이너스이라는 녀석을 인수분해 하여라라고 하면 어떻게 돼요,1
1874,XSQdJ9dPn8w,요렇게 인수분해를 하겠죠,1
1875,XSQdJ9dPn8w,자애가 인수분해죠,1
1876,XSQdJ9dPn8w,자 그럼 얘를 거꾸로 가는 과정을 우리는 뭐라고 불렀죠,1
1877,XSQdJ9dPn8w,전개라고 불렀습니다,1
1878,XSQdJ9dPn8w,자 선생님이 단원 설명하면서도 언급을 했던 것 같습니다,1
1879,XSQdJ9dPn8w,자전 개는 뭐라고 했죠,1
1880,XSQdJ9dPn8w,푸는 거예요,1
1881,XSQdJ9dPn8w,그런 거 아니라고 했어 전개는 뭐라고요,1
1882,XSQdJ9dPn8w,얘는 곱하기로 구성되어 있으니까 다항식이고 얘는 더하기 여기 더 하기 생략되어 있는 거라고 얘는 더하기로 연결되어 있으니까 다항식이라고 했죠,1
1883,XSQdJ9dPn8w,전개라는 건 다항식을 다항식으로 바꾸는 과정을 전개하는 거라고 하고요,1
1884,XSQdJ9dPn8w,그럼 인수분해는 뭐가 되냐고요,1
1885,XSQdJ9dPn8w,다항식을 단항식으로 바꾸는 과정을 우리는 인수분해라고 부르는 거라고요,1
1886,XSQdJ9dPn8w,자 그러면 우리가 이럴 때가 있었을 거예요,1
1887,XSQdJ9dPn8w,중학교 때 인수분해를 처음 배우게 되면 맨 처음에 뭘 배우냐 공식을 배우지 않고요,1
1888,XSQdJ9dPn8w,공통인수로 묶는 것부터 배웁니다,1
1889,XSQdJ9dPn8w,그래서 예를 들어서 제곱 마이너스 인수분해 하여라,0
1890,XSQdJ9dPn8w,애들아 공통으로 누가 있니가 있어요,1
1891,XSQdJ9dPn8w,그다음에 남은 거 그대로 쓰라고 했다고요,1
1892,XSQdJ9dPn8w,그래서 너무 쉬운 거야,0
1893,XSQdJ9dPn8w,밑에 문제가 풀었어 뒤 페이지 넘어갔어 학교 선생님 학원 선생님 뭐라 해이 제자 인수분해를 그다음에 설명을 하는데 아니 이게 너무 쉽다 보니까 딴생각한 거야,0
1894,XSQdJ9dPn8w,그냥그러더니갑자기학교선생님이인수분해라제곱마이너을자그래서얘를어떤짓거리를해버립니까수업을안들어가지고로묶은거야,0
1895,XSQdJ9dPn8w,또 그다음에 뒤에 플러스 써요,1
1896,XSQdJ9dPn8w,이렇게 아이는 사람이 어디 있어요,1
1897,XSQdJ9dPn8w,여러분 한 반에 한 명 이상은 무조건 있습니다,1
1898,XSQdJ9dPn8w,이렇게 하는 애들이 틀렸죠 인수분해 안 됐죠,1
1899,XSQdJ9dPn8w,그럼 학원 선생님 학교에 와서 뭐 해야 이거 인수분해 안 됐잖아 자인수분을 하라니까 왜요,1
1900,XSQdJ9dPn8w,아니 묶었는데요,1
1901,XSQdJ9dPn8w,이런 잔챙이가 있으면 안 된다고 왜요,1
1902,XSQdJ9dPn8w,없다가 없는지 알아 그렇게 배운 학생들 존재할 거예요,1
1903,XSQdJ9dPn8w,틀렸죠,1
1904,XSQdJ9dPn8w,왜 틀렸습니까,1
1905,XSQdJ9dPn8w,왜 인수분해가 안된 거예요,1
1906,XSQdJ9dPn8w,인수분해는 다항식이 뭐가 돼야 되는데 단항식 한마디로 곱으로 최종 연산이다,0
1907,XSQdJ9dPn8w,끝나있어야 되는데 여기 더 하기로 남아있는 형태가 있잖아요,1
1908,XSQdJ9dPn8w,얘는 다항식이야 다항식이야,0
1909,XSQdJ9dPn8w,얘는 다항식이 되겠죠,1
1910,XSQdJ9dPn8w,그러니까 틀린 거였죠,1
1911,XSQdJ9dPn8w,이러고 있으면 안 돼,0
1912,XSQdJ9dPn8w,그게 아니라 다항식이니까 틀렸어 인수분해는 무조건 뭐가 돼야 돼,0
1913,XSQdJ9dPn8w,단 한식의 형태로 표현이 돼있어야 된다고요 이해됐습니까,1
1914,XSQdJ9dPn8w,자 그래서 어 선생님 뭔가 좀 고등학교 거 배우니까 너무 막 어렵게 가는 거 같은데요,1
1915,XSQdJ9dPn8w,좋아요,1
1916,XSQdJ9dPn8w,쓸데없는 말이었습니다,1
1917,XSQdJ9dPn8w,그냥 있어 보이기 좋은 척이었어요,1
1918,XSQdJ9dPn8w,있어야 근데 솔직히 말해서 인수분해를 배우는데 인수분해 정의가 뭔지도 모르고 가는 건 말도 안 되는 거죠,1
1919,XSQdJ9dPn8w,자 그래서 요인 수분해 공식해서 나와있습니다,1
1920,XSQdJ9dPn8w,자 인수분해 공식은 요,0
1921,XSQdJ9dPn8w,암기를 해두시면 좋기는 해요,1
1922,XSQdJ9dPn8w,기본적으로 암기를 하기는 해야 돼,0
1923,XSQdJ9dPn8w,그런데 곱셈공식과 곱셈공식의 변형에 비해서는 암기를 엄청나게 달달 달할 필요까지는 없기는 합니다,1
1924,XSQdJ9dPn8w,왜냐면은 공식으로 가는 인수분해 한마디로 전개가 아니라 전개하는 게 아니라 거꾸로 가는 거잖아,0
1925,XSQdJ9dPn8w,우리가 곱셈공식이 엄청 많았죠,1
1926,XSQdJ9dPn8w,근데 거기가 항상 그 공식 모양이랑 똑같았니였어요,1
1927,XSQdJ9dPn8w,아니었죠,1
1928,XSQdJ9dPn8w,막의 제곱 이렇게 쓰여있었잖아요,1
