,text,start,duration,video_id
5440,똑같으니까,3701.43,5.819,IiimDUHGlEA
5441,그러면 이렇게 전개해서 요사 흑 24 x 4 5 21,3702.539,9.871,IiimDUHGlEA
5442,요게 답이 되겠죠 여기에 답이 되겠습니다 그래서 요놈을 이렇게 유수분,3707.249,10.8,IiimDUHGlEA
5443,해가지고 요런 모양을 만든 다음에 요거 하나가 아 길이 구나,3712.41,10.199,IiimDUHGlEA
5444,그럼 둘레 넣은 이렇게 해주면 되요 저 내 배에 좀 둘러 가 되죠,3718.049,9.121,IiimDUHGlEA
5445,좋습니다 그래서 올 여기까지 해가지고 요 어 중 3에서 인수 분해 해서,3722.609,8.471,IiimDUHGlEA
5446,좀 어려우니 20대까지 다한 겁니다,3727.17,7.15,IiimDUHGlEA
5447,y 를 붙여주세요,3731.08,9.36,IiimDUHGlEA
5448,아 여긴 네 그렇죠 올킬 y 빠뜨려 내려쳐 y 와 입니다,3734.32,11.85,IiimDUHGlEA
5449,그래서 시험에서 이렇게 y 를 빠뜨려 가지고 망하는 그런 경우도 있죠,3740.44,9.9,IiimDUHGlEA
5450,어쩔 수 없어 내가 왜 이걸 받으려는 야 야,3746.17,8.88,IiimDUHGlEA
5451,40분 강해야 될 것인데 그래서 1시간 다 넘 하고 완전 설날인데 그냥,3750.34,10.019,IiimDUHGlEA
5452,이거 5일 텐데 이렇게 까지 이렇게 애들 공부 해도 되나 이거 뭐 이런,3755.05,9.87,IiimDUHGlEA
5453,벨의 생각이 머리속에 임박하면서 1시가 넘어가니까,3760.359,7.621,IiimDUHGlEA
5454,그래 얼떨결에 작성 할까 y 가 빠뜨려 내게 줘,3764.92,6.81,IiimDUHGlEA
5455,힉 용 학생의 반갑습니다 좋습니다,3767.98,6.93,IiimDUHGlEA
5456,공부하는 양도 늘었고 공부할 시간도 들었다,3771.73,7.95,IiimDUHGlEA
5457,좋습니다 앤디 아세요 하여튼 공도 양 느리고 요,3774.91,11.13,IiimDUHGlEA
5458,많은 시향 공부 해야 됩니다 머리가 쭉 아주 이상한 사람 빼놓곤 마 시험,3779.68,8.55,IiimDUHGlEA
5459,공부 하면 무조건 올라가는데요,3786.04,6.75,IiimDUHGlEA
5460,머리가 아주 아주 이상한 사람은 만 명에 한 명 있을까 말까 입니다,3788.23,9.359,IiimDUHGlEA
5461,뒤집어 얘기하면 전교 꼴찌 레 도 요 전교 꼴찌 레도 많은 시향 공부하고,3792.79,10.23,IiimDUHGlEA
5462,쌍 코피 터져 가면서 그저 너무 졸리면 은 자기 따기 때려 가면서 그저,3797.589,10.201,IiimDUHGlEA
5463,얼음물에 세워 가면서 쌍 코피 터져 가면서 이렇게 그렇게 공부하면,3803.02,6.42,IiimDUHGlEA
5464,누구든지,3807.79,6.51,IiimDUHGlEA
5465,전교 1등 까지 갈수도 있어요 물론 시간이 좀 많이 걸리겠지만 정결,3809.44,7.5,IiimDUHGlEA
5466,들어가지 못 가더라도 상당히 많이 올라갈 수 있습니다,3814.3,6.62,IiimDUHGlEA
5467,애기 염도를 학생수 거였어요 그래서,3816.94,6.71,IiimDUHGlEA
5468,죽기 하니까 뭐 집에 왔어요 서 울 대 학,3820.92,7.38,IiimDUHGlEA
5469,옛날에 서울대학 2 수 2 이제 많이 있는데 그 사람 중에 수도를 본,3823.65,7.68,IiimDUHGlEA
5470,다니라고 사람이 있어 숫돌 분당 게 뭐냐면,3828.3,8.13,IiimDUHGlEA
5471,독일로 유학간 사람들이 거든요 그런데도 기라도 하나도 이제 모른 상태에서,3831.33,8.55,IiimDUHGlEA
5472,유학을 갔어요 어떤 사람이 아주 옛날 사람인데,3836.43,8.25,IiimDUHGlEA
5473,서울대생 이었는데 근데 너 보기라도 모르는데 수업들이 가 미치는 거,3839.88,8.34,IiimDUHGlEA
5474,아니겠어 그저 유학온 왔는데 에서 포기하고 하기도 그렇고,3844.68,5.859,IiimDUHGlEA
5475,그래가지고,3848.22,6.369,IiimDUHGlEA
5476,하는 상황이 갈 칼을 사가지고 숫돌에 탈을 가능 거에요,3850.539,9.3,IiimDUHGlEA
5477,10번째 갈아 가지고 그걸 책상 딱 놓고 공부하는 거에요 너무 졸릴,3854.589,8.311,IiimDUHGlEA
5478,때마다 그 칼을 꺼내 하고 한번 보는 거예요,3859.839,8.541,IiimDUHGlEA
5479,시퍼런 칼 보고 그리고 다시 집어넣고 또 공부하고,3862.9,9.05,IiimDUHGlEA
5480,그니까 안되면 이 칼로 내 머리카락을 짜르 겠다,3868.38,9.24,IiimDUHGlEA
5481,희망 경우는 내 옷을 잘 얻은 지 하던 얘기 칼같은 이런 날카로운 마음을,3871.95,10.77,IiimDUHGlEA
5482,하겠다 이런 도판 마음을 가지고 공부를 하고 그 사람은 결국은 원하는 게,3877.62,8.94,IiimDUHGlEA
5483,돼 쪽으로 하고 겸 서울대 교수 까지 이제 됐는데 그 사람들이 이제 자기,3882.72,8.04,IiimDUHGlEA
5484,제자 들한테 항상 수도라고 카르 선물을 했다고 해요,3886.56,9.12,IiimDUHGlEA
5485,공부 좀 열심히 하라고 그래서 얘기나 이제 공부를 죽을 똥 살 똥 열심히,3890.76,7.98,IiimDUHGlEA
5486,하고 싶어 한 사람한테 내가 해주는 얘기입니다,3895.68,7.17,IiimDUHGlEA
5487,보통 사람이 그렇게 할 필요는 없겠지요 근데 나는 진짜 공부를 많이 해,3898.74,7.53,IiimDUHGlEA
5488,보고 싶다 이런 사람은 그렇게 8 가는 마음으로,3902.85,8.4,IiimDUHGlEA
5489,아주 서슬이 퍼런 쳐져 서슬이 푸른 그런 마음으로 마음을 항상 그렇게,3906.27,8.19,IiimDUHGlEA
5490,날카롭고 먹고 중증 작동 공부 해야 됩니다,3911.25,8.49,IiimDUHGlEA
5491,게임 이고 먹어 다 끊어야 되요 게이머 가사 근거 심한 경우는 친구까지,3914.46,8.01,IiimDUHGlEA
5492,드 꺼내야 되 건데 그건 너무 잔인한 일이 적어 줘,3919.74,6.66,IiimDUHGlEA
5493,그래서 게임 더 조금만 하고 친구도 올해도 만나는 횟수 좀 줄이고,3922.47,6.36,IiimDUHGlEA
5494,이런식으로 공부시간 눌려 가야 됩니다,3926.4,5.97,IiimDUHGlEA
5495,그 4주 더 캐야 돼요 토카 장 아무것도 못합니다,3928.83,6.93,IiimDUHGlEA
5496,그래도 공부 시간은 눌리고 사람이 또 캐야 된다,3932.37,7.53,IiimDUHGlEA
5497,자 어쨌든 어여 여러분 제 9점으로 침 언제 해가 안 좋고 또 바뀌죠,3935.76,10.98,IiimDUHGlEA
5498,그래서 어 올해 여러분 요구하는 혀 든것도 이루어지도록 기원하고 요 하진,3939.9,7.98,IiimDUHGlEA
5499,열심히 하도록 하세요,3946.74,7.41,IiimDUHGlEA
5500,고맙습니다 a 참수 어휘와 학생 걱정하지마세요 이참 소 뒤에서 다 해줄,3947.88,6.96,IiimDUHGlEA
5501,테니까요,3954.15,5.82,IiimDUHGlEA
5502,아무 염려 하지 말고요 요 방송만 계속 들으면 이창수 도 내 발 아래,3954.84,5.91,IiimDUHGlEA
5503,있습니다,3959.97,5.55,IiimDUHGlEA
5504,완전히 밟아서 비틀어 버려서 이차함수 고 3 참 수거 다양 밟아서 비틀어,3960.75,5.76,IiimDUHGlEA
5505,버리세요,3965.52,5.04,IiimDUHGlEA
5506,여러분 손 안에서 놓을 겁니다 자 수가 있구요,3966.51,8.25,IiimDUHGlEA
5507,모든 사람 다 행복하기를 바라면서 요 오늘 강의 여기서 마치 께 와,3970.56,6.36,IiimDUHGlEA
5508,수고했어요,3974.76,5.42,IiimDUHGlEA
5509,특히 4,3976.92,3.26,IiimDUHGlEA
5510,설 연휴 고맙습니다 n 대학생이 학생 설 잘 보내고 요 예 고맙습니다,3982.67,6.32,IiimDUHGlEA
5511,opera,1.22,3.0,oA_DgoJqSu8
5512,2 2 2 2 2 2,4.77,8.81,oA_DgoJqSu8
5513,예 ye 오 o,9.48,4.1,oA_DgoJqSu8
5514,[음악],16.03,4.299,oA_DgoJqSu8
5515,수학의 다 오늘 함께 할 내용은 바로 인수분해 공식 삶 이라고 불리우는,21.89,6.45,oA_DgoJqSu8
5516,인수 불의 방법입니다,26.779,5.791,oA_DgoJqSu8
5517,자 여러분들께서 아마 지금 이인수 분의 많이 바와 쓸 거구요 할 수 있을,28.34,4.95,oA_DgoJqSu8
5518,거예요,32.57,4.169,oA_DgoJqSu8
5519,자인 주부 4를 배운 단계에서 여러분들이 그렇습니다 썬님 이거 배워서,33.29,4.44,oA_DgoJqSu8
5520,어땠어 먹어요,36.739,5.25,oA_DgoJqSu8
5521,제일 많이 하는 말이에요 어렵거든요 그리고 배울 어떠 써요,37.73,8.21,oA_DgoJqSu8
5522,자 어디 있으랴 하면요 이차방정식의 쓸 거에요,41.989,7.561,oA_DgoJqSu8
5523,이차방정식 이라는 것은 기본적으로,45.94,7.78,oA_DgoJqSu8
5524,as 제곱 + bx 아기씨 이렇게 있음 우리는 이걸 뭐라 그래요 2차,49.55,7.77,oA_DgoJqSu8
5525,시기 라고 있어 짜이 가 0이 아닐 때 이걸 갖고 우리는 둘의 곱으로,53.72,6.03,oA_DgoJqSu8
5526,표하는 게 바로 인수분해 요 씁니다,57.32,7.019,oA_DgoJqSu8
5527,맞죠 그러면 2차 식인 상태에서,59.75,8.13,oA_DgoJqSu8
5528,이렇게 바뀌면 뭐가 돼 버린 거에요 이차방정식의 되는 거에요 등로가,64.339,10.711,oA_DgoJqSu8
5529,있으니까 이 이차방정식의 풀이 법 중 가장 대표적인 인 수분에 의한 프리,67.88,12.599,oA_DgoJqSu8
5530,법에서 가장 많이 쓰이는 인수 분 의 방법이 바로 이 인수분해 공식 삶,75.05,8.04,oA_DgoJqSu8
5531,이라고 불리우는 식이에요,80.479,6.78,oA_DgoJqSu8
5532,그 미인수 불의 삶 이라고 불리우는 식을 문제집 보면 교과서에도 이렇게,83.09,4.98,oA_DgoJqSu8
5533,나와있죠 그죠,87.259,4.86,oA_DgoJqSu8
5534,그러자 이걸 우리는 해석을 어떻게 하는거냐 x 제곱 + a + bx 하게,88.07,7.259,oA_DgoJqSu8
5535,이비가 액스 하게 2 곱하기 x 하기보다 를 달달 달달 외우는 게,92.119,4.351,oA_DgoJqSu8
5536,아닙니다,95.329,4.83,oA_DgoJqSu8
5537,자 우리가 하고자 하는 건 지금 이게 없는 상태일 거잖아요,96.47,7.289,oA_DgoJqSu8
5538,이걸 만드는게 목적이 줘 금 특징을 봤더니 뭐냐면,100.159,9.511,oA_DgoJqSu8
5539,아 우리가요 xx 가 까이 없는 상태에서 생각해본다면 x 대구 b 되려면,103.759,9.36,oA_DgoJqSu8
5540,인수 불에 한 결과 니까 이렇게 과로로 묶여 있을 거 아니에요 그렇죠,109.67,6.75,oA_DgoJqSu8
5541,생각해 보는 거예요 아 x 제곱 이 되고 싶어,113.119,7.201,oA_DgoJqSu8
5542,이걸 전개한 게 x 대 구비되고 싶으면 당연히 x 가 이렇게 들어갈 거,116.42,5.19,oA_DgoJqSu8
5543,아냐 줘,120.32,6.06,oA_DgoJqSu8
5544,그리고 x 에게 수라는 것 요 뒤에 있는 숫자와 x 를 곱하고 요 뒤에,121.61,9.06,oA_DgoJqSu8
5545,있는 숫자와 앞에 x 를 곱한 게 x 의 개수 겠죠,126.38,8.1,oA_DgoJqSu8
5546,그리고 아 이렇게 2를 곱한 이게 바로 뭐가 되는 거예요,130.67,8.819,oA_DgoJqSu8
5547,상수 왕이 되는 겁니다 그러니까 이 뒤에 각각 들어갈 숫자는 우리가,134.48,10.49,oA_DgoJqSu8
5548,어떻게 찾으면 되냐면 x 의 개수를 바라보고 두 수의 합을 찾는 거고,139.489,8.911,oA_DgoJqSu8
5549,산수 항을 보고 두 수의 곱을 찾는 거예요,144.97,8.92,oA_DgoJqSu8
5550,무슨 얘기냐 하나의 예를 든다면 x 제곱 + 4 x 하기 3 같은 경우는,148.4,10.5,oA_DgoJqSu8
5551,아이 게인 튜브 내가 어떻게 될까를 생각할 때 아 일단 x 제법 이 될,153.89,8.34,oA_DgoJqSu8
5552,거니까 x 가 하나씩 들어가 겠지 라는 겁니다,158.9,6.54,oA_DgoJqSu8
5553,그 다음은 산수 항 의사 미간 얘기 낸,162.23,7.11,oA_DgoJqSu8
5554,이렇게 숫자 2를 곱해서 3의 됐단 얘기예요,165.44,10.86,oA_DgoJqSu8
5555,그러면 플러스 1+3 이거나 직접 해보면 xd 의 - 1 곱하기 - 3,169.34,12.27,oA_DgoJqSu8
5556,이거나 이렇게 둘중에 하나 이어야 산수 항의 3이 되는 겁니다,176.3,10.17,oA_DgoJqSu8
5557,그런데 x 의 개수를 거꾸로 생각해보면 여기서 x 에게 수는 몇 x 에,181.61,7.11,oA_DgoJqSu8
5558,요 사이 엑스터,186.47,6.78,oA_DgoJqSu8
5559,나오잖아요 그쵸 근데 이 경우에는 x 의 계수가 - x - #2 있으니까,188.72,5.58,oA_DgoJqSu8
5560,몇 x 가 되,193.25,4.26,oA_DgoJqSu8
5561,- 4 x 가 되서 맞지 않죠,194.3,8.34,oA_DgoJqSu8
5562,그러니까 우리는 위해 께 인수 대한 결과 구라 라는 걸 여러분들이 찾아낼,197.51,8.79,oA_DgoJqSu8
5563,수 있어야 되는 거고 그럼 애벌 이걸 갖다가 시 글 다 써놓고 어느 게,202.64,7.8,oA_DgoJqSu8
5564,맞지 하고 거꾸로 전개해 보는게 아니라 우리는 이제 한번에 찾는 방법을,206.3,6.51,oA_DgoJqSu8
5565,알아야 되는 거잖아요 그래서 어떻게 하냐,210.44,6.48,oA_DgoJqSu8
5566,아 고비 삼수 항의 되는 두 수를 씁니다,212.81,7.89,oA_DgoJqSu8
5567,그다음 2 고비 플러스 3일 이윤을,216.92,8.61,oA_DgoJqSu8
5568,이 두 수의 부어 박 같아야 되겠죠 그러니까 둘다 플러스의 플러스 3,220.7,10.68,oA_DgoJqSu8
5569,이거나 - 1 - 3 이기 때문에 곱해 쓸 때 플러스 3의 나오겠죠,225.53,11.82,oA_DgoJqSu8
5570,이종희 두 수를 더한 결과가 엑셀 개수가 되는걸 찾는 거예요 그럼 이,231.38,7.83,oA_DgoJqSu8
5571,결과가 지금 xx 줘,237.35,5.01,oA_DgoJqSu8
5572,이 결과는 - 살아서 아니고 맞죠,239.21,7.32,oA_DgoJqSu8
5573,그렇기 때문에 결국 위해 께 맞구나 라고 한 다음에 쓰는 방법을 어떻게,242.36,5.28,oA_DgoJqSu8
5574,되냐면,246.53,5.94,oA_DgoJqSu8
5575,우리가 상수 항을 1 곱하기 3 으로 편해 뜻 x 대구 b 라는 걸 x,247.64,8.969,oA_DgoJqSu8
5576,와 x 가 곱해 줘서 나왔을 거야 라고 생각하는 거예요 그런 다음은,252.47,9.93,oA_DgoJqSu8
5577,가로로 이렇게 줄을 맞춰서 여러분들께서 그대로 차례대로 써 주시면 이게,256.609,10.831,oA_DgoJqSu8
5578,바로 1 3개짜리 우리가 일반적으로 가장 많이 쓰게 될 인수 브레이,262.4,9.39,oA_DgoJqSu8
5579,방법이 되는 겁니다 이건 뭐 이 공식에 왜 나열을 설명하고 증명하는 게,267.44,9.3,oA_DgoJqSu8
5580,아니라 여러분께서 인수 분의 방법은 빠르게 터득해서 누구보다도 빠르고,271.79,8.129,oA_DgoJqSu8
5581,정확하게 해 내는게 목표를 같아요,276.74,7.62,oA_DgoJqSu8
5582,아셨죠 많이 딱 보면 아 곰이 3의 않았을 때 딱딱 찾을 수 있어야 되고,279.919,7.741,oA_DgoJqSu8
5583,다행히 지금 이 경우에는 소스 니까 좀 편해요,284.36,9.84,oA_DgoJqSu8
5584,근데 소수가 아닌 이런 경우를 생각해보면 x 7 - ex - 48,287.66,10.65,oA_DgoJqSu8
5585,이런건 찾는데 조금 오래 걸리죠 한번 연습 더 해볼게요,294.2,9.06,oA_DgoJqSu8
5586,자고 b - 48 인수를 우리가 생각할 때 일단 절대값 48만 보면 1,298.31,6.63,oA_DgoJqSu8
5587,48 2 24,303.26,5.46,oA_DgoJqSu8
5588,그 다음에 36 이렇게 엄청 많이 나와요 봤죠,304.94,8.099,oA_DgoJqSu8
5589,그 이걸 다 써 같고 실제로 이 걸 따질 거냐,308.72,8.37,oA_DgoJqSu8
5590,그렇지 않단 얘기죠 우리는 더 빠르게 해야 돼 연습이 필요합니다 그럼,313.039,9.361,oA_DgoJqSu8
5591,어떻게 할거냐 고 b 40 파리 면서 일단 여기가 - 인 이유는,317.09,10.68,oA_DgoJqSu8
5592,만약에 이 경우 만 예를 들더라도 두 수 중 의한 수가 - 이기 때문에,322.4,9.729,oA_DgoJqSu8
5593,더해서 아 곱해서 - 가 나온 거예요,327.77,9.009,oA_DgoJqSu8
5594,까 두 수의 곳 중에 부가 하나는 - 가 붙을 거 9라,332.129,9.63,oA_DgoJqSu8
5595,그러면 그런 두 수를 더한 단 얘기는 결국 48 과 - 1을 더한 단,336.779,8.07,oA_DgoJqSu8
5596,얘기는 결국 48 해서 이를 빼는 거예요 자 무슨 얘기죠,341.759,8.101,oA_DgoJqSu8
5597,48 에서 - 일을 더 한단 얘기다 48 에서 이를 빼는 것과 같은,344.849,5.91,oA_DgoJqSu8
5598,걸리잖아요,349.86,6.869,oA_DgoJqSu8
5599,같은 결과죠 그렇다면 우리를 아 이상 수학의 음수 일 때는 그냥 일단,350.759,12.541,oA_DgoJqSu8
5600,부호를 생각하지 않고 쓴 다음에 이 두 수의 차이가 일단은 이만큼 나는,356.729,11.101,oA_DgoJqSu8
5601,걸 찾는 거예요 그럼 일과 48 은 47 차이가 너무 멀어요,363.3,9.839,oA_DgoJqSu8
5602,그럼 우리는 아 고비 48일 면서 일단 부어 생각하지 말고 차이가 이만큼,367.83,10.619,oA_DgoJqSu8
5603,나는 두 수를 생각해 보면 딱 한 번에 이걸 찾아낼 수 있는 겁니다,373.139,9.81,oA_DgoJqSu8
5604,어떻게 찾아야 되지 않겠습니까 이렇게 우리가 찾아 내고 나면 그 다음은,378.449,8.82,oA_DgoJqSu8
5605,물 생각할 거야 둘중에 하나가 - 가 붙을 거에요 그리고 비웃은 데,382.949,9.71,oA_DgoJqSu8
5606,버 에서 - 2 가 된다는 얘기는 절대 값이 큰 수에 - 가 붙어야,387.269,12.39,oA_DgoJqSu8
5607,더했을 때 - 가 나오죠 곱하면 - 10 팔라우 져 아 이 두 수를,392.659,12.97,oA_DgoJqSu8
5608,찾았으면 이제 x 데블 x 곱하기 있으니까 가로로 줄 맞춰서 x 플러스,399.659,8.61,oA_DgoJqSu8
5609,6 곱하기 x - 8,405.629,6.24,oA_DgoJqSu8
5610,이렇게 인수 분해를 할 수 있으면 되는 겁니다,408.269,8.46,oA_DgoJqSu8
5611,선생님이 중학교 3학년 때는 이 유형을 갖다가 100문제 이상을 갔다가,411.869,6.33,oA_DgoJqSu8
5612,풀었던 기억이 납니다,416.729,6.78,oA_DgoJqSu8
5613,여러분도 그만큼 많은 우리가 드릴 영이라고 지역장 생각없이 마아 빠르게,418.199,8.61,oA_DgoJqSu8
5614,해야 되는거 그렇게 여러분들이 인수 대를 해야 될 수 있는 파트가,423.509,4.17,oA_DgoJqSu8
5615,되겠습니다,426.809,4.65,oA_DgoJqSu8
5616,마지막 한문제 정도 아주 가볍게 정리해 볼 텐데 그럼 이건 좀 빨리,427.679,4.32,oA_DgoJqSu8
5617,보이죠,431.459,4.89,oA_DgoJqSu8
5618,이런건 5초안에 가능 해야 돼요 자 고비 이거 합의 3인 술은 1과 2,431.999,8.94,oA_DgoJqSu8
5619,더해서 플러스 삶이라면 들다 플러스 어떻게 쓰면 데 x 플러스 1 곱하기,436.349,6.391,oA_DgoJqSu8
5620,x 플러스 2,440.939,6.15,oA_DgoJqSu8
5621,이렇게 여러분들이 바로 인수 분해를 해 낼 수 있어야 되는 거예요,442.74,8.209,oA_DgoJqSu8
5622,오늘의 수학의 답은 인수 글에는 이렇게 한달을 않은 게 중요한 게 아니라,447.089,8.91,oA_DgoJqSu8
5623,여러분들이 실제로 많은 문제를 풀어서 빠르게 해낼 수 있는 연습을,450.949,8.151,oA_DgoJqSu8
5624,선생님이 숙제로 던져 드립니다,455.999,6.57,oA_DgoJqSu8
5625,[박수],459.1,3.469,oA_DgoJqSu8
5626,으 으,468.16,7.15,oA_DgoJqSu8
5627,으 아,470.7,4.61,oA_DgoJqSu8
5628,opera,1.22,3.0,JLh9Kx1hhyk
5629,2 2 2 2 2 2,4.77,8.81,JLh9Kx1hhyk
5630,예 ye 오 o,9.48,4.1,JLh9Kx1hhyk
5631,[음악],15.86,4.3,JLh9Kx1hhyk
5632,수학의 나 오늘 공부할 내용은 1위 5개 이상인 다음 식의 인수분해,21.9,5.4,JLh9Kx1hhyk
5633,입니다,26.369,4.8,JLh9Kx1hhyk
5634,자의 내용 같은 경우에는 우리가 수학의 답 에서 선생님이 다룰까 말까,27.3,5.67,JLh9Kx1hhyk
5635,살짝 고민을 했습니다,31.169,6.631,JLh9Kx1hhyk
5636,교과서에서는 다루지 않습니다 만 문제집에 시마 문제집의 모두 다 들어있기,32.97,10.35,JLh9Kx1hhyk
5637,때문에 선생님이 오늘 함께 이 내용에 대해서 정복을 해 보도록 할 겁니다,37.8,9.6,JLh9Kx1hhyk
5638,여러분들께서 이 내용이 고등학교 가면 다시한번 등장을 할 거고 그 때에도,43.32,9.6,JLh9Kx1hhyk
5639,지금을 잘 기억해 둔다면 아마 유용하게 써먹을 수 있는 내용이 될 텐데요,47.4,10.29,JLh9Kx1hhyk
5640,자 일단 문제를 읽어 보면 오늘 제목이 하위 5개 이상 인당 시켰죠,52.92,9.12,JLh9Kx1hhyk
5641,자 하위 지금 몇 개냐 면 하락 2 3 4 5 개,57.69,9.3,JLh9Kx1hhyk
5642,이렇게 이루어져 있어요 자 이러한 다항식의 인수분해 는 우리가 기존에,62.04,7.86,JLh9Kx1hhyk
5643,알고 있던 인수 분 의 공식으로 할 수가 없죠,66.99,6.15,JLh9Kx1hhyk
5644,또한 공통 인수가 보이나요 안 보이나요,69.9,8.25,JLh9Kx1hhyk
5645,안보여요 보통 항의 좀 많더라도 공통 부분이 있으면 치와 를 통해서,73.14,9.24,JLh9Kx1hhyk
5646,우리가 인수 보게 됐는데 치환을 할 수도 없는 형태입니다,78.15,9.33,JLh9Kx1hhyk
5647,자 그러면 이렇게 항 의 5개 이상인 다음 식의 인수분해 이 해법이,82.38,5.91,JLh9Kx1hhyk
5648,있겠죠,87.48,4.92,JLh9Kx1hhyk
5649,그 해법을 먼저 제시해 드리고 그 해법에 맞게끔 풀이를 한번 해보도록,88.29,5.13,JLh9Kx1hhyk
5650,할텐데,92.4,5.55,JLh9Kx1hhyk
5651,자 이렇게 됩니다 하위 5개 이상 이고 문자가 2개 이상 조금 더 처럼,93.42,6.15,JLh9Kx1hhyk
5652,xi 2개 이상일때 4,97.95,7.5,JLh9Kx1hhyk
5653,첫 번째 그 두문자 중에 찾 쑤가 낮은 문자가 있다면 그 문자에 대해서,99.57,11.04,JLh9Kx1hhyk
5654,내림차순으로 정리를 하는게 첫번째 우선 순위에 요 그런데 x 아보 y 가,105.45,7.05,JLh9Kx1hhyk
5655,만약에 차수가 똑같아,110.61,7.71,JLh9Kx1hhyk
5656,그렇다면 여러분들이 어느 한 문자를 정해서 그 문자에 대해서 내림차순으로,112.5,8.22,JLh9Kx1hhyk
5657,정리를 합니다,118.32,6.15,JLh9Kx1hhyk
5658,오늘 풀 문제는 이 두 번째 해당하는 문제가 될 거고요,120.72,7.92,JLh9Kx1hhyk
5659,공통 인수를 묶어 내 거라 인수 불의 공식을 이용하여 인순을 한다 이,124.47,6.9,JLh9Kx1hhyk
5660,마지막 내용은 뭐 당연한 이야기입니다,128.64,7.83,JLh9Kx1hhyk
5661,자 그러면 여기 있는 내용 두번째 차 쑤가 모두 같다면 임의의 한 문자,131.37,7.38,JLh9Kx1hhyk
5662,에 대해서 내림차순으로 정리한다,136.47,5.519,JLh9Kx1hhyk
5663,이 풀이 서부터 함께 시작해 보도록 할게요,138.75,6.599,JLh9Kx1hhyk
5664,아 보니까 문자가 2개 이상 향이 5 개 이상,141.989,7.801,JLh9Kx1hhyk
5665,x 아보 아이가 둘 다 찾 쑤가 x 도 이 y 도 입니다,145.349,9.72,JLh9Kx1hhyk
5666,동차 차수가 같기 때문에 한문 차에 대해서 정리를 해볼 텐데 x 2대의,149.79,9.479,JLh9Kx1hhyk
5667,내림차순으로 정리해보면 x 제국 그 다음은 몇 x,155.069,9.03,JLh9Kx1hhyk
5668,그 다음은 x 없는 것 이렇게 쓰는게 x 에 대한 내림차순 이 줘 그럼,159.269,9.33,JLh9Kx1hhyk
5669,x 에 대한 착수가 1인 부분은 바로 여기 보이니까 플러스 6x 이렇게,164.099,5.7,JLh9Kx1hhyk
5670,들어오면 되겠고,168.599,4.86,JLh9Kx1hhyk
5671,자 이제 x 가 안 들어 있는걸 나머지 되자 쪽 붙여주면 되는데 그게,169.799,9.181,JLh9Kx1hhyk
5672,바로 뭐냐면 - y 되고 플러스 ey 플러스 파리 되는 거죠,173.459,7.681,JLh9Kx1hhyk
5673,이렇게 우리가 정리하면 x,178.98,7.83,JLh9Kx1hhyk
5674,3 에 대해서 내림차순으로 정리가 된 거예요 자 그다음 프리 법이 모여,181.14,6.72,JLh9Kx1hhyk
5675,씁니까,186.81,5.399,JLh9Kx1hhyk
5676,이제 인수분해 공식을 이용한다 라고 했어요 근데 이 식을 딱 보고서,187.86,8.88,JLh9Kx1hhyk
5677,여러분들이 인수분해 공식을 몰 써야 될지 당연히 떠오르지 않습니다,192.209,8.881,JLh9Kx1hhyk
5678,여전히 향이 5 개 이기 때문에 우리가 알고 있는 인수분해 공식의 는 한,196.74,7.11,JLh9Kx1hhyk
5679,다섯 개짜리 공식이 없었어요,201.09,6.78,JLh9Kx1hhyk
5680,그럼 도대체 어떤걸 써 먹을 거냐 이걸 써 먹을 거예요,203.85,11.55,JLh9Kx1hhyk
5681,여러분들께서 x 제곱 더하기 a+ 비의 x + ap 가,207.87,12.14,JLh9Kx1hhyk
5682,x 플러스 a 급하게 x 플러스 b 가 된다는 이 공식을 알고 있죠,215.4,11.58,JLh9Kx1hhyk
5683,그래서 예를 들면 x 제곱 + 6 x - 16 같은 경우에 인수분해,220.01,8.29,JLh9Kx1hhyk
5684,어떻겠습니까,226.98,5.07,JLh9Kx1hhyk
5685,고 by 너스 16 이고 합의 6인 두수를 찾았습니다,228.3,9.75,JLh9Kx1hhyk
5686,맞죠 그래서 여기 - 를 붙여서 합이 유비 되도록 찾았어요,232.05,9.12,JLh9Kx1hhyk
5687,이 예를 들었는데 이게,238.05,8.43,JLh9Kx1hhyk
5688,이걸 이용할 거에요 아직까지 여러분들이 감이 안 오는게 문자로 되어 있기,241.17,6.51,JLh9Kx1hhyk
5689,때문입니다,246.48,5.4,JLh9Kx1hhyk
5690,자 무슨 얘기냐 이 부분을 우리가 - 로 묶어 보면 잘 보세요,247.68,9.15,JLh9Kx1hhyk
5691,x 제곱 + 6 x - 로 묶어 보면 y 제곱 - 2y - 8 여기까지,251.88,5.94,JLh9Kx1hhyk
5692,갈 수 있습니다,256.83,5.3,JLh9Kx1hhyk
5693,자 지금 이렇게 2 를 비교해보겠습니다 x 제곱 + 6 x 까지 똑같죠,257.82,9.36,JLh9Kx1hhyk
5694,그리고 여기 보니까 산수 항의 - 16 인데 이걸 어떻게 썼죠,262.13,9.88,JLh9Kx1hhyk
5695,두 수의 곱으로 표현했어요 그리고 음수 이기 때문에 둘중에 하나의 - 를,267.18,5.57,JLh9Kx1hhyk
5696,붙였습니다,272.01,5.43,JLh9Kx1hhyk
5697,마찬가지요 이걸 우리는 - 16 처럼 생각하는 거예요,272.75,8.29,JLh9Kx1hhyk
